*******************************************************************************
Experimental Setup
Agent Budget: 50
Agent Gamma: 0.9
Simulation Frequency: 20
Policy Frequency: 4
Lidar Frequency: 2
*******************************************************************************
*******************************************************************************
Control Group
*******************************************************************************
Episode # | Total Rew. | If Crashed | Lidar Samples
0,27.88,False,2400
1,23.56,False,2400
2,24.67,False,2400
3,29.52,False,2400
4,24.74,False,2400
5,23.90,False,2400
6,23.72,True,2160
7,24.90,True,2240
8,23.11,False,2400
9,28.16,False,2400
10,27.65,False,2400
11,27.06,False,2400
12,26.87,False,2400
13,24.08,False,2400
14,28.70,False,2400
15,29.93,False,2400
16,24.82,False,2400
17,23.22,False,2400
18,27.97,False,2400
19,27.36,False,2400
20,29.79,False,2400
21,29.65,False,2400
22,29.94,False,2400
23,25.95,False,2400
24,26.68,False,2400
25,24.30,False,2400
26,29.55,False,2400
27,28.53,False,2400
28,29.86,False,2400
29,27.21,False,2400
30,28.44,False,2400
31,26.18,False,2400
32,24.23,False,2400
33,28.91,False,2400
34,26.65,False,2400
35,27.62,False,2400
36,26.42,False,2400
37,28.15,False,2400
38,29.82,False,2400
39,29.71,False,2400
40,27.95,False,2400
41,29.39,False,2400
42,28.55,False,2400
43,26.25,False,2400
44,26.11,False,2400
45,24.80,False,2400
46,27.51,False,2400
47,27.26,False,2400
48,27.97,False,2400
49,29.47,False,2400
50,28.31,False,2400
51,24.38,False,2400
52,29.74,False,2400
53,27.25,False,2400
54,26.19,False,2400
55,26.25,False,2400
56,25.96,False,2400
57,25.93,False,2400
58,26.36,False,2400
59,29.83,False,2400
60,29.64,False,2400
61,26.40,False,2400
62,25.36,False,2400
63,24.88,False,2400
64,29.39,False,2400
65,26.99,False,2400
66,17.87,True,1680
67,26.30,False,2400
68,26.44,False,2400
69,13.06,True,1200
70,24.73,False,2400
71,27.55,False,2400
72,29.47,False,2400
73,29.54,False,2400
74,21.66,True,2000
75,23.73,False,2400
76,29.43,False,2400
77,23.94,False,2400
78,29.45,False,2400
79,26.43,False,2400
80,25.67,False,2400
81,29.51,False,2400
82,10.50,True,1040
83,13.40,True,1360
84,24.82,False,2400
85,6.65,True,720
86,29.71,False,2400
87,27.86,False,2400
88,11.21,True,1120
89,28.19,False,2400
90,28.18,False,2400
91,29.56,False,2400
92,27.13,False,2400
93,29.81,False,2400
94,26.55,False,2400
95,22.07,True,2000
96,26.85,False,2400
97,25.30,False,2400
98,29.00,False,2400
99,27.18,False,2400
100,29.49,False,2400
101,27.52,False,2400
102,29.12,False,2400
103,28.62,False,2400
104,25.03,False,2400
105,25.11,False,2400
106,24.90,False,2400
107,26.52,False,2400
108,18.29,True,2000
109,23.67,False,2400
110,23.40,False,2400
111,27.41,False,2400
112,27.43,False,2400
113,23.42,False,2400
114,25.80,False,2400
115,24.68,False,2400
116,26.67,False,2400
117,26.77,False,2400
118,29.21,False,2400
119,25.97,True,2240
120,27.47,False,2400
121,23.71,False,2400
122,28.37,False,2400
123,26.10,False,2400
124,29.21,False,2400
125,21.82,True,2000
126,29.11,False,2400
127,28.31,False,2400
128,25.28,False,2400
129,24.89,False,2400
130,27.40,False,2400
131,29.21,False,2400
132,28.61,False,2400
133,26.36,False,2400
134,24.42,False,2400
135,25.72,False,2400
136,29.65,False,2400
137,27.96,False,2400
138,28.93,False,2400
139,27.79,False,2400
140,11.41,True,1440
141,16.46,True,1520
142,16.85,True,2000
143,29.79,False,2400
144,26.79,False,2400
145,29.62,False,2400
146,15.45,True,1440
147,27.45,False,2400
