*******************************************************************************
Experimental Setup
Simulation Frequency: 20
Policy Frequency: 4
Lidar Frequency: 2
*******************************************************************************
*******************************************************************************
Control Group 1
Agent Budget: 50
Agent Gamma: 0.9
Sensing Policy: Constant at 4 Hz
*******************************************************************************
Episode # | Total Rew. | If Crashed | Lidar Samples
0,106.20,False,1920
1,116.64,False,1920
2,58.59,True,1264
3,27.41,True,624
4,106.52,False,1920
5,19.83,True,352
6,116.34,False,1920
7,112.21,False,1920
8,108.51,False,1920
9,114.46,False,1920
10,110.67,False,1920
11,108.57,False,1920
12,108.46,False,1920
13,20.79,True,384
14,117.39,False,1920
15,102.81,False,1920
16,108.54,False,1920
17,28.69,True,560
18,36.87,True,672
19,104.16,False,1920
20,107.16,False,1920
21,107.86,False,1920
22,106.64,False,1920
23,108.75,False,1920
24,27.87,True,544
25,116.25,False,1920
26,103.81,False,1920
27,48.86,True,976
28,106.70,False,1920
29,60.98,True,1136
30,99.80,False,1920
31,109.45,False,1920
32,23.14,True,496
33,27.47,True,608
34,117.31,False,1920
35,104.09,False,1920
36,116.00,False,1920
37,35.10,True,640
38,93.32,False,1920
39,42.95,True,768
40,103.06,False,1920
41,98.84,False,1920
42,16.83,True,320
43,20.17,True,368
44,103.89,False,1920
45,53.94,True,1088
46,12.11,True,240
47,59.78,True,1136
48,110.32,False,1920
49,24.65,True,480
50,105.74,False,1920
51,70.94,True,1456
52,29.16,True,512
53,112.31,False,1920
54,52.71,True,1024
55,114.58,False,1920
56,47.38,True,832
57,107.91,False,1920
58,103.92,False,1920
59,25.44,True,544
60,111.40,False,1920
61,26.62,True,608
62,104.79,False,1920
63,115.17,False,1920
64,85.09,True,1744
65,103.58,False,1920
66,96.80,True,1856
67,13.93,True,272
68,108.66,False,1920
69,113.42,False,1920
70,102.43,False,1920
71,22.76,True,400
72,108.37,False,1920
73,98.34,False,1920
74,107.98,False,1920
75,115.68,False,1920
76,102.87,False,1920
77,25.33,True,448
78,99.52,False,1920
79,102.05,False,1920
80,15.97,True,304
81,36.70,True,832
82,35.21,True,864
83,110.97,False,1920
84,91.82,False,1920
85,109.50,False,1920
86,119.16,False,1920
87,116.52,False,1920
88,110.69,False,1920
89,107.44,False,1920
90,106.24,False,1920
91,110.42,False,1920
92,12.31,True,256
93,111.58,False,1920
94,109.32,False,1920
95,111.66,False,1920
96,98.88,False,1920
97,110.07,False,1920
98,111.37,False,1920
99,114.07,False,1920
*******************************************************************************
Control Group 2
Agent Budget: 50
Agent Gamma: 0.9
Sensing Policy: Constant at 2 Hz
*******************************************************************************
Episode # | Total Rew. | If Crashed | Lidar Samples
0,11.86,True,160
1,4.78,True,64
2,26.53,True,240
3,16.89,True,176
4,22.98,True,224
5,16.72,True,176
6,6.15,True,80
7,21.74,True,224
8,4.22,True,64
9,15.75,True,144
10,15.25,True,144
11,16.08,True,144
12,23.62,True,208
13,32.74,True,320
14,18.79,True,192
15,31.88,True,288
16,13.58,True,128
17,3.59,True,48
18,6.84,True,80
19,5.24,True,64
20,21.61,True,192
21,26.33,True,240
22,22.60,True,208
23,18.07,True,160
24,21.78,True,208
25,23.33,True,224
26,12.89,True,112
27,16.39,True,160
28,5.31,True,64
29,19.00,True,192
30,12.47,True,112
31,29.20,True,256
32,16.77,True,160
33,31.24,True,272
34,4.48,True,64
35,17.10,True,160
36,3.51,True,48
37,40.64,True,352
38,46.73,True,384
39,14.52,True,144
40,44.11,True,384
41,12.97,True,144
42,21.73,True,224
43,12.78,True,128
44,18.43,True,176
45,13.96,True,144
46,24.90,True,256
47,9.12,True,96
48,33.24,True,288
49,15.53,True,144
50,41.25,True,352
51,20.67,True,176
52,14.37,True,144
53,27.18,True,240
54,10.95,True,128
55,25.72,True,240
56,3.57,True,48
57,37.78,True,336
58,20.60,True,208
59,30.52,True,256
60,15.97,True,160
61,46.99,True,400
62,3.57,True,48
63,33.15,True,288
64,18.86,True,160
65,21.21,True,192
66,26.88,True,224
67,79.34,True,672
68,7.46,True,96
69,8.72,True,80
70,20.11,True,208
71,9.91,True,144
